6875,FIRST-YEAR SEMINAR (TOP),MATH, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 10:05AM - 11:20AM,Physics 205,Michael C Reed,S:NS:QS:R:W
6875,FIRST-YEAR SEMINAR (TOP),MATH, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 10:05AM - 11:20AM,Gross Hall 318,Lenhard L Ng,S:QS:STS
6875,FIRST-YEAR SEMINAR (TOP),MATH, 89S,2019 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 4:40PM - 5:55PM,Physics 227,Marc Ryser,S:NS:QS:R
16958,RADIATION PHYSICS,MEDPHY,500,2017 Fall Term,None,MW 10:05AM - 11:20AM,Hock Plaza 1032,Timothy G Turkington,
16958,RADIATION PHYSICS,MEDPHY,500,2018 Fall Term,None,MW 10:05AM - 11:20AM,Hock Plaza 1032,Timothy G Turkington,
23130,RADIATION PHYSICS,MEDPHY,500K,2017 Fall Term,None,MW 1:45PM - 3:00PM,DKU Academic Building 3109,Ying Chiang Huang,
23130,RADIATION PHYSICS,MEDPHY,500K,2018 Fall Term,None,MW 2:00PM - 3:15PM,DKU Conference Center 1095,Ying Chiang Huang,
16955,ANAT/PHYSIOL MED PHYSICISTS,MEDPHY,505,2017 Fall Term,None,MW 8:30AM - 9:45AM,Hock Plaza 1032,Robert E Reiman Jr.,
16955,ANAT/PHYSIOL MED PHYSICISTS,MEDPHY,505,2018 Fall Term,None,MW 8:30AM - 9:45AM,Hock Plaza 1032,Robert E Reiman Jr.,
23123,ANAT/PHYSIOL MED PHYSICISTS,MEDPHY,505K,2017 Fall Term,None,MTh 9:30AM - 10:45AM,DKU Academic Building 3109,Deedra K McClearn,
23123,ANAT/PHYSIOL MED PHYSICISTS,MEDPHY,505K,2018 Fall Term,None,MTh 9:30AM - 10:45AM,DKU Conference Center 1095,Deedra K McClearn,
22942,RADIATION BIOLOGY,MEDPHY,507,2017 Fall Term,None,Tu 1:25PM - 2:25PM,Hock Plaza 1032,Gregory M Palmer: Mark W Dewhirst,
22942,RADIATION BIOLOGY,MEDPHY,507,2018 Fall Term,None,TBA,TBA,Staff,
22942,RADIATION BIOLOGY,MEDPHY,507,2019 Spring Term,None,TuTh 11:45AM - 12:45PM,Hock Plaza 1036,Gregory M Palmer: Mark Oldham: Mark W Dewhirst,
6609,FIRST-YEAR SEMINAR (TOP),MEDREN, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 10:05AM - 11:20AM,Languages 305,Martin G Eisner,S:ALP:CCI:CZ
6609,FIRST-YEAR SEMINAR (TOP),MEDREN, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 8:30AM - 9:45AM,Smith Warehouse Bay 12 A228,Edward Triplett,S:ALP:CCI:CZ
20130,OLD WORLDS/NEW HISTORIES,MEDREN,105,2018 Spring Term,None,WF 1:25PM - 2:40PM,Friedl Bldg 240,Vasant Kaiwar,CCI:CZ:SS
20130,OLD WORLDS/NEW HISTORIES,MEDREN,105,2018 Fall Term,None,WF 11:45AM - 1:00PM,Carr 137,Vasant Kaiwar,CCI:CZ:SS
19374,EARLY MODERN EUROPE,MEDREN,125,2017 Fall Term,None,MW 3:05PM - 4:20PM,Friedl Bldg 107,Ashley L Elrod,CCI:CZ:SS:STS
19374,EARLY MODERN EUROPE,MEDREN,125,2018 Spring Term,None,MW 10:05AM - 11:20AM,Carr 240,Ashley L Elrod,CCI:CZ:SS:STS
3743,MGMNT HIGH TECH INDUSTRIES,MENG,540,2017 Fall Term,Reserved for Master of Engineering Students,W 8:30AM - 11:15AM,Teer 115,Edward McDowell Marshall,
3743,MGMNT HIGH TECH INDUSTRIES,MENG,540,2018 Spring Term,Reserved for Master of Engineering Students,W 11:45AM - 2:30PM,Teer 115,Theodore G Ryan,
3743,MGMNT HIGH TECH INDUSTRIES,MENG,540,2018 Fall Term,Reserved for Master of Engineering Students,W 8:30AM - 11:15AM,Teer 115,Edward McDowell Marshall,
3743,MGMNT HIGH TECH INDUSTRIES,MENG,540,2019 Spring Term,Reserved for Master of Engineering Students,W 11:45AM - 2:30PM,Teer 115,Theodore G Ryan,
20324,MENG INTERNSHIP PROJECT,MENG,550,2017 Fall Term,None,TBA,TBA,Fan Yuan,
20324,MENG INTERNSHIP PROJECT,MENG,550,2018 Spring Term,None,TBA,TBA,Fan Yuan,
20324,MENG INTERNSHIP PROJECT,MENG,550,2018 Fall Term,None,TBA,TBA,Fan Yuan,
20324,MENG INTERNSHIP PROJECT,MENG,550,2019 Spring Term,Reserved for Master of Engineering Students,TBA,TBA,Fan Yuan,
20357,MENG INTERNSHIP/PROJ ASSESSMNT,MENG,551,2017 Fall Term,None,TBA,TBA,Fan Yuan,
20357,MENG INTERNSHIP/PROJ ASSESSMNT,MENG,551,2018 Spring Term,None,TBA,TBA,Fan Yuan,
20357,MENG INTERNSHIP/PROJ ASSESSMNT,MENG,551,2018 Fall Term,None,TBA,TBA,Fan Yuan,
20357,MENG INTERNSHIP/PROJ ASSESSMNT,MENG,551,2019 Spring Term,None,TBA,TBA,Fan Yuan,
20325,BUSINESS FUNDAMENTALS FOR ENG,MENG,570,2017 Fall Term,Reserved for Master of Engineering Students,M 6:15PM - 9:00PM,Teer 115,Richard Telford,
20325,BUSINESS FUNDAMENTALS FOR ENG,MENG,570,2018 Spring Term,Reserved for Master of Engineering Students,M 6:15PM - 9:00PM,Teer 115,Richard Telford,
20325,BUSINESS FUNDAMENTALS FOR ENG,MENG,570,2018 Fall Term,Reserved for Master of Engineering Students,M 6:15PM - 9:00PM,Teer 115,Richard Telford,
20325,BUSINESS FUNDAMENTALS FOR ENG,MENG,570,2019 Spring Term,Reserved for Master of Engineering Students,MW 6:15PM - 7:30PM,Hudson Hall 207,Richard Telford,
22329,EXPER AND DOC ARTS,MFAEDA,703,2018 Spring Term,None,Th 8:45AM - 11:30AM,Biological Sciences 063,Thomas S. Rankin,S
22329,EXPER AND DOC ARTS,MFAEDA,703,2019 Spring Term,None,Th 8:45AM - 11:30AM,TBA,Thomas S. Rankin,S
20819,DOC FIELDWORK,MFAEDA,711,2017 Fall Term,None,Tu 10:05AM - 2:05PM,Biological Sciences 113,Shambhavi Kaul,
20819,DOC FIELDWORK,MFAEDA,711,2018 Fall Term,None,Tu 10:05AM - 2:05PM,See Instructor/Department,Shambhavi Kaul,
20820,EXPERIMENTS IN MOVING IMAGE,MFAEDA,712,2018 Spring Term,None,Tu 6:15PM - 9:45PM,Rubenstein Arts Film Theater,Jason K Sudak,
20820,EXPERIMENTS IN MOVING IMAGE,MFAEDA,712,2019 Spring Term,None,Tu 6:15PM - 9:45PM,Rubenstein Arts Film Theater,Lisa M McCarty,
20818,COMP MEDIA STUDIO,MFAEDA,713,2017 Fall Term,None,M 3:05PM - 5:35PM,East Duke 204D,Aaron Kutnick,
20818,COMP MEDIA STUDIO,MFAEDA,713,2018 Fall Term,None,M 3:05PM - 5:35PM,Smith Warehouse Bay 10 A268,Aaron Kutnick,
22177,Critique I,MFAEDA,720,2017 Fall Term,None,W 1:40PM - 5:00PM,Crowell Building 106,Thomas S. Rankin,
22177,Critique I,MFAEDA,720,2018 Fall Term,None,W 1:40PM - 5:00PM,Rubenstein Arts Film Theater,Thomas S. Rankin,
23433,GENETICS AND EPIGENETICS,MGM,222FS,2018 Fall Term,Prerequisite GENOME 222FS: AP Biology credit,WF 11:45AM - 1:00PM,TBA,Beth A Sullivan,S:NS
21852,RESEARCH INDEPENDENT STUDY I,MGM,293,2017 Fall Term,None,TBA,TBA,Departmental Staff,R
21852,RESEARCH INDEPENDENT STUDY I,MGM,293,2018 Spring Term,None,TBA,TBA,Joseph Heitman,R
21852,RESEARCH INDEPENDENT STUDY I,MGM,293,2018 Fall Term,None,TBA,TBA,Departmental Staff,R
21852,RESEARCH INDEPENDENT STUDY I,MGM,293,2019 Spring Term,None,TBA,TBA,Joseph Heitman,R
23350,RESEARCH INDEPENDENT STUDY II,MGM,294,2018 Spring Term,None,TBA,TBA,Richard Frothingham,R
23350,RESEARCH INDEPENDENT STUDY II,MGM,294,2019 Spring Term,None,TBA,TBA,Richard Frothingham,R
25322,GENOME TECHNOLOGIES,MGM,325,2018 Fall Term,Prerequisite: Biology 201L,TuTh 11:45AM - 1:00PM,TBA,Susanne B Haga,NS:STS
6839,LEADERSHIP LABORATORY: FALL,MILITSCI, 91L,2017 Fall Term,None,Th 3:05PM - 5:05PM,White Lecture Hall 107,Michael D Alch: Rachelle M Macon: Theodore K Pabo,
6839,LEADERSHIP LABORATORY: FALL,MILITSCI, 91L,2018 Spring Term,None,TBA,TBA,Staff,
6839,LEADERSHIP LABORATORY: FALL,MILITSCI, 91L,2018 Fall Term,None,Th 3:05PM - 5:30PM,White Lecture Hall 107,Michael D Alch: Rachelle M Macon,
6840,LEADERSHIP LABORATORY: SPRING,MILITSCI, 92L,2018 Spring Term,None,Th 3:05PM - 5:30PM,White Lecture Hall 107,Michael D Alch: Rachelle M Macon: Theodore K Pabo,
6840,LEADERSHIP LABORATORY: SPRING,MILITSCI, 92L,2019 Spring Term,None,Th 3:05PM - 5:30PM,White Lecture Hall 107,Michael D Alch: Rachelle M Macon,
23232,SENIOR LEADERSHIP LAB - FALL,MILITSCI, 93L,2017 Fall Term,None,TuTh 3:05PM - 5:05PM,Bivins 114,Michael D Alch: Rachelle M Macon: Theodore K Pabo,
23232,SENIOR LEADERSHIP LAB - FALL,MILITSCI, 93L,2018 Fall Term,None,TuTh 3:05PM - 5:30PM,West Duke 08A,Michael D Alch: Rachelle M Macon,
23520,BASIC ARMY PHYS DEVELOPMENT,MILITSCI,94,2017 Fall Term,None,TuWTh 6:00AM - 7:00AM,Friedl Bldg 216,Michael D Alch: Rachelle M Macon: Theodore K Pabo,
23520,BASIC ARMY PHYS DEVELOPMENT,MILITSCI,94,2018 Spring Term,None,TBA,TBA,Michael D Alch: Rachelle M Macon: Theodore K Pabo,
23520,BASIC ARMY PHYS DEVELOPMENT,MILITSCI,94,2018 Fall Term,None,TBA,TBA,Michael D Alch: Rachelle M Macon,
23520,BASIC ARMY PHYS DEVELOPMENT,MILITSCI,94,2019 Spring Term,None,TBA,TBA,Michael D Alch: Rachelle M Macon,
23651,SENIOR LEADERSHIP LAB - SPRING,MILITSCI, 94L,2018 Spring Term,None,TuTh 3:05PM - 5:30PM,White Lecture Hall 107,Michael D Alch: Rachelle M Macon,
23651,SENIOR LEADERSHIP LAB - SPRING,MILITSCI, 94L,2019 Spring Term,None,TuTh 3:05PM - 5:30PM,West Duke 08A,Michael D Alch: Rachelle M Macon,
20344,SPECIAL TOPICS,MMS,190FS,2017 Fall Term,None,TBA,TBA,Staff,S
23679,FREEDOM AND THE MARKET,MMS,195FS,2017 Fall Term,None,TuTh 10:05AM - 11:20AM,Perkins LINK 088 (Classroom 4),Martha Reeves,S:EI:SS:W
23679,FREEDOM AND THE MARKET,MMS,195FS,2018 Fall Term,None,TuTh 10:05AM - 11:20AM,Allen 226,Martha Reeves,S:EI:SS:W
6792,MANAGERIAL EFFECTIVENESS,MMS,210,2017 Fall Term,None,W 6:15PM - 8:45PM,Gross Hall 105,Steven A Hicks,SS:STS
6792,MANAGERIAL EFFECTIVENESS,MMS,210,2018 Spring Term,None,M 6:15PM - 8:45PM,Perkins LINK 071 (Classroom 5),George L Grody,SS:STS
6792,MANAGERIAL EFFECTIVENESS,MMS,210,2018 Fall Term,None,W 6:15PM - 8:45PM,Gross Hall 104,Steven A Hicks,SS:STS
6792,MANAGERIAL EFFECTIVENESS,MMS,210,2019 Spring Term,None,M 6:30PM - 9:00PM,Perkins LINK 071 (Classroom 5),George L Grody,SS:STS
6793,MARKETING MANAGEMENT,MMS,220,2018 Spring Term,None,Tu 1:25PM - 3:55PM,Trent Hall 142,Chien-Jung L Lin,SS:STS
6793,MARKETING MANAGEMENT,MMS,220,2019 Spring Term,None,Tu 1:25PM - 3:55PM,Trent Hall 142,Chien-Jung L Lin,SS:STS
7796,ESSENTIALS PHARM/TOXICOL,MOLCAN,533,2017 Fall Term,None,MWF 3:20PM - 4:40PM,LSRC C144,Theodore A Slotkin,
7796,ESSENTIALS PHARM/TOXICOL,MOLCAN,533,2018 Fall Term,None,MWF 3:20PM - 4:40PM,LSRC C144,Theodore A Slotkin,
24262,SCIENTIFIC WRITING,MOLCAN,710,2018 Fall Term,None,MWF 8:45AM - 9:35AM,TBA,Donald P McDonnell: Harold P Erickson: Scott H Soderling: Stephen G Lisberger,
15228,STEM CELL COURSE,MOLCAN,730,2018 Spring Term,None,TuTh 10:05AM - 11:20AM,LSRC A156,Chay Titus Kuo: Donald T Fox,
15228,STEM CELL COURSE,MOLCAN,730,2019 Spring Term,None,TuTh 10:05AM - 11:20AM,Nanaline Duke 384,Chay Titus Kuo: Sarah Goetz,
7019,FIRST-YEAR SEMINAR (TOP),MUSIC, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 4:40PM - 5:55PM,Biddle 086,Harry L Davidson,S:ALP
7019,FIRST-YEAR SEMINAR (TOP),MUSIC, 89S,2018 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 4:40PM - 5:55PM,Biddle 086,Harry L Davidson,S:ALP
7019,FIRST-YEAR SEMINAR (TOP),MUSIC, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 4:40PM - 5:55PM,Biddle 086,Harry L Davidson,S:ALP
7019,FIRST-YEAR SEMINAR (TOP),MUSIC, 89S,2019 Spring Term,Prereq: First year: First year with exception or Transfer students only,MW 4:40PM - 5:55PM,Biddle 086,Harry L Davidson,S:ALP:CCI
12977,CLASS PIANO,MUSIC,101-1,2017 Fall Term,None,M 11:45AM - 1:00PM,Biddle 035,Susan R Greenberg,
12977,CLASS PIANO,MUSIC,101-1,2018 Spring Term,None,M 11:45AM - 1:00PM,Biddle 035,Susan R Greenberg,
12977,CLASS PIANO,MUSIC,101-1,2018 Fall Term,None,M 11:45AM - 1:00PM,Biddle 035,Susan R Greenberg,
12977,CLASS PIANO,MUSIC,101-1,2019 Spring Term,None,M 11:45AM - 1:00PM,Biddle 035,Susan R Greenberg,
12978,CLASS VOICE,MUSIC,101-2,2017 Fall Term,None,M 10:05AM - 11:20AM,Biddle 019,Elizabeth B Linnartz,
12978,CLASS VOICE,MUSIC,101-2,2018 Spring Term,None,M 10:05AM - 11:20AM,Biddle 019,Elizabeth B Linnartz,
12978,CLASS VOICE,MUSIC,101-2,2018 Fall Term,None,M 10:05AM - 11:20AM,Biddle 019,Elizabeth B Linnartz,
12978,CLASS VOICE,MUSIC,101-2,2019 Spring Term,None,M 10:05AM - 11:20AM,Biddle 019,Elizabeth B Linnartz,
12979,CLASS GUITAR,MUSIC,101-3,2017 Fall Term,None,M 4:40PM - 5:55PM,Biddle 019,Randy Reed,
12979,CLASS GUITAR,MUSIC,101-3,2018 Spring Term,None,M 1:25PM - 2:40PM,Biddle 019,Randy Reed,
12979,CLASS GUITAR,MUSIC,101-3,2018 Fall Term,None,M 4:40PM - 5:55PM,Biddle 019,Randy Reed,
12979,CLASS GUITAR,MUSIC,101-3,2019 Spring Term,None,M 1:25PM - 2:40PM,Biddle 019,Randy Reed,
17498,DJEMBE CLASS,MUSIC,101-4,2017 Fall Term,None,Th 7:30PM - 8:45PM,Biddle 086,Bradley E Simmons,
17498,DJEMBE CLASS,MUSIC,101-4,2018 Spring Term,None,Th 7:30PM - 8:45PM,Biddle 086,Bradley E Simmons,
17498,DJEMBE CLASS,MUSIC,101-4,2018 Fall Term,None,Th 7:30PM - 8:45PM,Biddle 086,Bradley E Simmons,
17498,DJEMBE CLASS,MUSIC,101-4,2019 Spring Term,None,Th 7:30PM - 8:45PM,Biddle 086,Bradley E Simmons,
7253,INTRO TO NAVAL SCIENCE,NAVALSCI,101,2017 Fall Term,None,MW 10:05AM - 11:20AM,Trent Hall 340,Christopher Lance Thumen,
7253,INTRO TO NAVAL SCIENCE,NAVALSCI,101,2018 Fall Term,None,TuTh 1:25PM - 2:40PM,Trent Hall 340,Christopher Lance Thumen,
7258,SEAPOWER & MARITIME AFF,NAVALSCI,111,2018 Spring Term,None,MW 10:05AM - 11:20AM,Trent Hall 340,Christopher Lance Thumen,CZ:STS
7258,SEAPOWER & MARITIME AFF,NAVALSCI,111,2019 Spring Term,None,Tu 6:15PM - 8:30PM,Trent Hall 340,Christopher Lance Thumen,CZ:STS
19913,1ST YEAR NAVAL LEADERSHIP LAB,NAVALSCI,189L,2017 Fall Term,None,Tu 3:05PM - 5:35PM,Trent Hall 040,Christopher Lance Thumen,
19913,1ST YEAR NAVAL LEADERSHIP LAB,NAVALSCI,189L,2018 Spring Term,None,Tu 3:05PM - 5:00PM,Trent Hall 040,Christopher Lance Thumen,
19913,1ST YEAR NAVAL LEADERSHIP LAB,NAVALSCI,189L,2018 Fall Term,None,Tu 3:05PM - 5:35PM,Trent Hall 040,Christopher Lance Thumen,
19913,1ST YEAR NAVAL LEADERSHIP LAB,NAVALSCI,189L,2019 Spring Term,None,Tu 3:05PM - 5:00PM,Trent Hall 340,Christopher Lance Thumen,
7269,EVOLUTION OF WARFARE,NAVALSCI,213S,2019 Spring Term,None,Tu 1:25PM - 2:40PM,Trent Hall 340,Barry J Morris,S:CZ:STS
7274,AMPHIBIOUS WARFARE,NAVALSCI,215S,2018 Spring Term,None,Tu 1:25PM - 2:40PM,Trent Hall 340,Barry J Morris,S
7906,NONLINEAR DYNAMICS,NCS,513,2018 Fall Term,None,TBA,TBA,Staff,NS:QS:R
7906,NONLINEAR DYNAMICS,NCS,513,2019 Spring Term,None,MW 8:30AM - 9:45AM,Physics 150,Lawrence N Virgin,NS:QS:R
23230,VISUAL PERCEPTION & THE BRAIN,NEUROBIO,355S,2018 Spring Term,None,TuTh 1:25PM - 2:40PM,LSRC B240,Dale Purves,S:NS:W
23230,VISUAL PERCEPTION & THE BRAIN,NEUROBIO,355S,2019 Spring Term,None,TBA,TBA,Staff,S:NS:W
15262,RESEARCH INDEPENDENT STUDY,NEUROBIO,393,2017 Fall Term,None,TBA,TBA,Anne E West,R
15262,RESEARCH INDEPENDENT STUDY,NEUROBIO,393,2018 Spring Term,None,TBA,TBA,Anne E West,R
15262,RESEARCH INDEPENDENT STUDY,NEUROBIO,393,2018 Fall Term,None,TBA,TBA,Anne E West,R
15262,RESEARCH INDEPENDENT STUDY,NEUROBIO,393,2019 Spring Term,None,TBA,TBA,Anne E West,R
25557,MEMBRANE BIOLOGY,NEUROBIO,631,2019 Spring Term,Reserved for Graduate Students: Open to Undergraduate Students by Instructor Permission,MWF 10:05AM - 11:20AM,Nanaline Duke 247,Seok-Yong Lee,
24372,FIRST-YEAR SEMINAR (TOP),NEUROSCI, 89S,2018 Spring Term,None,TuTh 1:25PM - 2:40PM,Smith Warehouse Bay 9 A290,Maurizio Forte,S:CZ
24135,BIO BASES OF BEHAVIOR (TEAM),NEUROSCI,102,2017 Fall Term,None,WF 3:05PM - 4:20PM,LSRC DIBS B035,Minna Ng,NS
24135,BIO BASES OF BEHAVIOR (TEAM),NEUROSCI,102,2018 Fall Term,None,TuTh 3:05PM - 4:20PM,LSRC DIBS B035,Minna Ng,NS
7276,N T GREEK READING,NEWTEST,701,2017 Fall Term,None,TBA,TBA,Ian Nelson Mills,
7276,N T GREEK READING,NEWTEST,701,2018 Spring Term,None,TBA,TBA,Ian Nelson Mills,
7276,N T GREEK READING,NEWTEST,701,2018 Fall Term,None,TBA,TBA,Ian Nelson Mills,
7276,N T GREEK READING,NEWTEST,701,2019 Spring Term,None,TBA,TBA,Ian Nelson Mills,
21524,INTRO TO NT,NEWTEST,707,2018 Spring Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,TuWThFS 1:15PM - 4:30PM,TBA,Brittany E Wilson,S
21524,INTRO TO NT,NEWTEST,707,2019 Spring Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,TuWThFS 1:15PM - 4:30PM,Westbrook 031,Brittany E Wilson,S
22914,PROF NURSING PP&F,NURSING,392,2017 Fall Term,None,F 10:15AM - 12:30PM,Nursing 1014,Helen A Gordon,
22914,PROF NURSING PP&F,NURSING,392,2018 Spring Term,None,F 10:15AM - 12:30PM,Nursing 1014,Ann Hartman,
22914,PROF NURSING PP&F,NURSING,392,2018 Fall Term,None,F 10:15AM - 12:30PM,Nursing 1026,Helen A Gordon,
22914,PROF NURSING PP&F,NURSING,392,2019 Spring Term,None,F 10:15AM - 12:30PM,Nursing 1026,Helen A Gordon,
22912,PHYS HOMEO PRIN PHARM,NURSING,393,2017 Fall Term,None,M 8:00AM - 10:15AM,Nursing 1014,Ann Hartman: Jennifer Mando Vandrick,
22912,PHYS HOMEO PRIN PHARM,NURSING,393,2018 Spring Term,None,M 8:00AM - 10:15AM,Nursing 1014,Ann Hartman: Jennifer Mando Vandrick,
22912,PHYS HOMEO PRIN PHARM,NURSING,393,2018 Fall Term,None,M 8:00AM - 10:15AM,Nursing 1014,Ann Hartman: Jennifer Mando Vandrick,
22912,PHYS HOMEO PRIN PHARM,NURSING,393,2019 Spring Term,None,M 8:00AM - 10:15AM,Nursing 1014,Ann Hartman: Jennifer Mando Vandrick,
7453,HEBREW READING,OLDTEST,701,2017 Fall Term,None,TBA,TBA,Katrina Marie Schaafsma,
7453,HEBREW READING,OLDTEST,701,2018 Spring Term,None,TBA,TBA,Katrina Marie Schaafsma,
7453,HEBREW READING,OLDTEST,701,2018 Fall Term,None,TBA,TBA,Allison K Hamm,
7453,HEBREW READING,OLDTEST,701,2019 Spring Term,None,TBA,TBA,Allison K Hamm,
21145,INTRO TO OLD TESTAMENT,OLDTEST,706,2018 Fall Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,MTuWThF 1:15PM - 4:30PM,TBA,Anathea E Portier-Young,S
13848,ORIENTATION LECTURES,OPTECH,151,2018 Spring Term,None,TBA,TBA,Staff,
13848,ORIENTATION LECTURES,OPTECH,151,2019 Spring Term,None,TBA,TBA,Staff,
19923,VISUAL ACUITY ASSESSMENT LAB,OPTECH,153L,2018 Spring Term,None,TBA,TBA,Staff,
19923,VISUAL ACUITY ASSESSMENT LAB,OPTECH,153L,2019 Spring Term,None,TBA,TBA,Staff,
13851,PHYSIO & ANAT OF THE EYE,OPTECH,154,2018 Spring Term,None,TBA,TBA,Staff,
13851,PHYSIO & ANAT OF THE EYE,OPTECH,154,2019 Spring Term,None,TBA,TBA,Staff,
20770,INTRO: MISSION AND MINISTRY,PARISH,705,2018 Fall Term,Reserved for Master of Arts in Christian Practice (MACP) Students Only,MTuWThF 9:00AM - 12:15PM,TBA,Frederick Edie,S
23266,MISSION/EVANGELISM,PARISH,709,2017 Fall Term,None,TBA,TBA,Staff,S
7507,INTRO TO PASTORAL THEO/CARE,PASTCARE,760,2018 Fall Term,None,M 2:30PM - 5:30PM,Gray 110,Margaret J Holton,
7507,INTRO TO PASTORAL THEO/CARE,PASTCARE,760,2019 Spring Term,None,Th 8:30AM - 11:00AM,Gray 110,Margaret J Holton,
15842,INTRO TO MINISTRY SOCIAL WORK,PASTCARE,761,2017 Fall Term,None,Th 8:30AM - 11:00AM,Langford 042,Susan Jane Dunlap,
15842,INTRO TO MINISTRY SOCIAL WORK,PASTCARE,761,2018 Fall Term,None,Th 8:30AM - 11:00AM,Gray 110,Susan Jane Dunlap,
18270,INTRO CROSS-CULTURAL PASTCARE,PASTCARE,762,2017 Fall Term,None,TBA,TBA,Staff,
9150,RESEARCH INDEPENDENT STUDY,PATHOL,293,2017 Fall Term,None,TBA,TBA,Laura P Hale,R
9150,RESEARCH INDEPENDENT STUDY,PATHOL,293,2018 Spring Term,None,TBA,TBA,Laura P Hale,R
9150,RESEARCH INDEPENDENT STUDY,PATHOL,293,2018 Fall Term,None,TBA,TBA,Amy L McNulty: Laura P Hale,R
9150,RESEARCH INDEPENDENT STUDY,PATHOL,293,2019 Spring Term,None,TBA,TBA,Laura P Hale,R
7625,ELEMENTARY PERSIAN,PERSIAN,101,2017 Fall Term,None,TuTh 3:05PM - 4:20PM,Trent Hall 038A,Shahla Adel,FL
7625,ELEMENTARY PERSIAN,PERSIAN,101,2018 Fall Term,None,MWF 10:20AM - 11:10AM,Allen 103,Shahla Adel,FL
12571,ELEMENTARY PERSIAN,PERSIAN,102,2018 Spring Term,None,TuTh 8:30AM - 9:45AM,Allen 318,Shahla Adel,FL
12571,ELEMENTARY PERSIAN,PERSIAN,102,2019 Spring Term,None,MWF 10:20AM - 11:10AM,Trent Hall 038B,Shahla Adel,FL
7627,INTERMEDIATE PERSIAN,PERSIAN,203,2017 Fall Term,None,MWF 10:20AM - 11:35AM,Trent Hall 039,Fattaneh V Naeymi-Rad,FL
7627,INTERMEDIATE PERSIAN,PERSIAN,203,2018 Fall Term,None,MWF 1:40PM - 2:30PM,Allen 103,Shahla Adel,FL
12572,INTERMEDIATE PERSIAN,PERSIAN,204,2019 Spring Term,None,MWF 1:40PM - 2:30PM,Trent Hall 038A,Shahla Adel,FL
23288,ADVANCED PERSIAN,PERSIAN,305,2017 Fall Term,None,MWF 1:25PM - 2:40PM,Perkins LINK 065 (Classroom 2),Fattaneh V Naeymi-Rad,CCI:CZ:FL
17410,RESEARCH IND STUDY: SCIENCE ED,PHARM,293,2017 Fall Term,None,TBA,TBA,Dimitri Blondel: Rochelle D Schwartz-Bloom,R
17410,RESEARCH IND STUDY: SCIENCE ED,PHARM,293,2018 Fall Term,None,TBA,TBA,Dimitri Blondel: Rochelle D Schwartz-Bloom,R
17409,RESEARCH IND STUDY: SCIENCE ED,PHARM,294,2018 Spring Term,None,TBA,TBA,Rochelle D Schwartz-Bloom,R
17409,RESEARCH IND STUDY: SCIENCE ED,PHARM,294,2019 Spring Term,None,TBA,TBA,Jessica K Sawyer: Rochelle D Schwartz-Bloom,R
7788,DRUG ACTIONS & REACTIONS,PHARM,350,2017 Fall Term,None,TuTh 10:05AM - 11:20AM,LSRC A155,Rochelle D Schwartz-Bloom: Satyanarayana Achanta,NS
7788,DRUG ACTIONS & REACTIONS,PHARM,350,2018 Fall Term,None,TuTh 10:05AM - 11:20AM,LSRC A247,Jessica K Sawyer: Rochelle D Schwartz-Bloom,NS
7789,DRUGS BRAIN AND BEHAVIOR,PHARM,360,2018 Spring Term,None,TuTh 10:05AM - 11:20AM,Nanaline Duke 147,Cynthia M Kuhn,NS
7789,DRUGS BRAIN AND BEHAVIOR,PHARM,360,2019 Spring Term,None,TuTh 10:05AM - 11:20AM,Nanaline Duke 147,Cynthia M Kuhn,NS
7697,FIRST-YEAR SEMINAR (TOP),PHIL, 89S,2017 Fall Term,Prereq: First year: First year with exception or Transfer students only,MW 3:05PM - 4:20PM,East Duke 204A,David Wong,S:CZ:EI
7697,FIRST-YEAR SEMINAR (TOP),PHIL, 89S,2018 Fall Term,Prereq: First year: First year with exception or Transfer students only,TuTh 3:05PM - 4:20PM,West Duke 108B,David Wong,S:CZ:EI
7692,INTRODUCTION TO PHILOSOPHY,PHIL,101,2017 Fall Term,Reserved for First Year and Sophomore Students Only,TuTh 1:25PM - 2:40PM,West Duke 202,Alexander Rosenberg: Hannah Catherine Read: Robert Charles Bingle,CZ:W
7692,INTRODUCTION TO PHILOSOPHY,PHIL,101,2018 Spring Term,Reserved for First Year and Sophomore Students Only,MW 1:25PM - 2:40PM,West Duke 105,Alexander Rosenberg,CZ:W
7692,INTRODUCTION TO PHILOSOPHY,PHIL,101,2018 Fall Term,Reserved for First Year and Sophomore Students Only,TuTh 1:25PM - 2:40PM,East Duke 204D,Alexander Rosenberg,CZ:W
